"additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/1/Restroom","additionalInfo/Atmosphere/0/Casual","additionalInfo/Atmosphere/1/Cozy","additionalInfo/Atmosphere/2/Quiet","additionalInfo/Atmosphere/2/Trendy","additionalInfo/Children/0/Good for kids","additionalInfo/Children/1/Kids' menu","additionalInfo/Crowd/0/College students","additionalInfo/Crowd/0/Groups","additionalInfo/Crowd/1/Family-friendly","additionalInfo/Crowd/2/Groups","additionalInfo/Crowd/3/Tourists","additionalInfo/Dining options/0/Breakfast","additionalInfo/Dining options/1/Brunch","additionalInfo/Dining options/2/Lunch","additionalInfo/Dining options/3/Dinner","additionalInfo/Dining options/4/Dessert","additionalInfo/Dining options/5/Seating","additionalInfo/Highlights/0/Great coffee","additionalInfo/Highlights/0/Great produce","additionalInfo/Highlights/1/Great dessert","additionalInfo/Highlights/1/Great tea selection","additionalInfo/Highlights/2/Great tea selection","additionalInfo/Offerings/0/Bakery","additionalInfo/Offerings/0/Coffee","additionalInfo/Offerings/0/Food","additionalInfo/Offerings/0/LPG","additionalInfo/Offerings/0/Organic products","additionalInfo/Offerings/1/Food","additionalInfo/Offerings/1/Happy hour drinks","additionalInfo/Offerings/1/Pharmacy","additionalInfo/Offerings/1/Prepared foods","additionalInfo/Offerings/1/Quick bite","additionalInfo/Offerings/2/Happy hour food","additionalInfo/Offerings/3/Prepared foods","additionalInfo/Offerings/4/Quick bite","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/1","additionalInfo/Payments/0/Cash-only","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/1/Credit cards","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Planning/0/Quick visit","additionalInfo/Popular for/0/Good for working on laptop","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/In-store pick-up","additionalInfo/Service options/0/In-store pickup","additionalInfo/Service options/0/In-store shopping","additionalInfo/Service options/0/No-contact delivery","additionalInfo/Service options/0/Outdoor seating","additionalInfo/Service options/0/Takeout","additionalInfo/Service options/1/Delivery","additionalInfo/Service options/1/Dine-in","additionalInfo/Service options/1/In-store pick-up","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/Same-day delivery","additionalInfo/Service options/1/Takeout","additionalInfo/Service options/2/In-store pick-up","additionalInfo/Service options/2/In-store pickup","additionalInfo/Service options/2/In-store shopping","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/2/Takeout","additionalInfo/Service options/3/Dine-in","additionalInfo/Service options/3/In-store shopping","additionalInfo/Service options/3/Onsite services","additionalInfo/Service options/3/Same-day delivery","additionalInfo/Service options/4/Same-day delivery","address","categories/0","categories/1","categories/2","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,,,"3Q48+2X4, Bukit Sangkal, Kalidoni, Palembang City, South Sumatra 30961, Indonesia","Convenience store",,,"Convenience store","2628888521239761598","Palembang City","true","ID","0x2e3b77db31483edb:0x247bb02e7e9912be",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB-bCLBIQsOIXTo2SSGQg1CWMp-kxPbfWp-UBCOph1oLPymj_F6qTY6U7N7gyXwBVJkXW8UNdHzJ5HaoZ65oGiK0zFBBatX1VI30fsyqk566n4iqcKhhxguhjBTxiO_R7TpW8wgKeA=w408-h544-k-no","6","false","/g/11fqykk0td","en","-2.9449875","104.7674531","Bukit Sangkal, Kalidoni","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false",,,"ChIJ2z5IMdt3Oy4RvhKZfi6weyQ","30961",,"54","6","4","1","1","0","0","2025-04-16T16:46:47.302Z","https://www.google.com/maps/search/indomaret/@-2.934021951991105,104.78874190052146,15z?hl=en","indomaret","South Sumatra","3Q48+2X4",,"false","Indomaret Mangkunegara 432","4.2","https://www.google.com/maps/search/?api=1&query=Indomaret%20Mangkunegara%20432&query_place_id=ChIJ2z5IMdt3Oy4RvhKZfi6weyQ",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,,,"3QGM+Q53, Jl. Siaran, Sako Baru, Kec. Sako, Kota Palembang, Sumatera Selatan 30163, Indonesia","Grocery store",,,"Grocery store","3426674605126940953","Palembang City","true","ID","0x2e3b7762bf2c4243:0x2f8dfe65e7717919",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB8pcj3SgU2I3aTEgxTDfv11FpFh2H6k6W1w4RGW0pFqiPKpmLYvHxsGkoNhVbymvl0Ivoj1N2KCEJZOA1reUeDrmymqaxJiGXlo5d72F3cHy-PcfOoNCdejpT7W1s8eozuHmSU=w408-h395-k-no","19","false","/g/11gl2gr8h7","en","-2.9231107","104.7829118","Sako Baru, Sako","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false",,,"ChIJQ0Isv2J3Oy4RGXlx52X-jS8","30163",,"56","219","147","45","4","19","4","2025-04-16T16:46:47.303Z","https://www.google.com/maps/search/indomaret/@-2.934021951991105,104.78874190052146,15z?hl=en","indomaret","South Sumatra","3QGM+Q53, Jl. Siaran",,"false","Indomaret Sematang Borang","4.5","https://www.google.com/maps/search/?api=1&query=Indomaret%20Sematang%20Borang&query_place_id=ChIJQ0Isv2J3Oy4RGXlx52X-jS8","http://indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,"true",,"3Q46+H2F, Jl. Pipa Reja, 8 Ilir, Ilir Timur III, Kota Palembang, Sumatera Selatan 30114, Indonesia","Convenience store",,,"Convenience store","8376045154895730176","Palembang City","true","ID","0x5450550a078abaf:0x743db0b0b0311600",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB9rx4hhRgwVx4wKhlHEN3nIVSEP-2tcOLDxDgWV_y28jGrbxwTu2qvYPZUJgT598ytxXnB5mtpZLCPNmzLAaqBDtB8wL8rwqB_IB-VDFUYnuPk2YQvPDwEmpwKSayZzWej-aleQ=w408-h883-k-no","11","false","/g/11b7fsqvhx","en","-2.9435567","104.7600518","8 Ilir, Ilir Timur III","Monday","Closed","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","Closed","Sunday","7 AM to 10 PM","false",,,"ChIJr6t4oFAFRQURABYxsLCwPXQ","30114",,"57","22","14","2","5","1","0","2025-04-16T16:46:47.303Z","https://www.google.com/maps/search/indomaret/@-2.934021951991105,104.78874190052146,15z?hl=en","indomaret","South Sumatra","3Q46+H2F, Jl. Pipa Reja","Indomaret Pipa Reja 2","false","Indomaret Letkol Iskandar 2","3.9","https://www.google.com/maps/search/?api=1&query=Indomaret%20Letkol%20Iskandar%202&query_place_id=ChIJr6t4oFAFRQURABYxsLCwPXQ","http://www.indomaret.co.id/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,"Jl. Residen H. Najamuddin No.273, Suka Maju, Kec. Sako, Kota Palembang, Sumatera Selatan 30961, Indonesia","Convenience store",,,"Convenience store","14321907401691577959","Palembang City","true","ID","0x2e3b77e6cead7e2f:0xc6c1a2e6afdd3e67",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rAuXnnGi4bkXeP9HZUmBcQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=105.75084&pitch=0&thumbfov=100","1","false","/g/11kjy80pqn","en","-2.9237122","104.7702287","Suka Maju, Sako","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false",,,"ChIJL36tzuZ3Oy4RZz7dr-aiwcY","30961",,"59","0",,,,,,"2025-04-16T16:46:47.303Z","https://www.google.com/maps/search/indomaret/@-2.934021951991105,104.78874190052146,15z?hl=en","indomaret","South Sumatra","Jl. Residen H. Najamuddin No.273",,"false","Indomaret Najamudin 2",,"https://www.google.com/maps/search/?api=1&query=Indomaret%20Najamudin%202&query_place_id=ChIJL36tzuZ3Oy4RZz7dr-aiwcY",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,"true",,"3Q78+V8M, 8 Ilir, Ilir Timur II, Palembang City, South Sumatra 30961, Indonesia","Grocery store",,,"Grocery store","15590927861540664682","Palembang City","true","ID","0x2e3b778337a51373:0xd85e1a4929df356a",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P8CV9GIL8Vgww19fCZWThA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.65738&pitch=0&thumbfov=100","1","false","/g/11gh9j42x8","en","-2.9352989","104.7657879","8 Ilir, Ilir Timur II","Monday","8 AM to 5 PM","Tuesday","8 AM to 5 PM","Wednesday","8 AM to 5 PM","Thursday","8 AM to 5 PM","Friday","8 AM to 5 PM","Saturday","8 AM to 5 PM","Sunday","8 AM to 5 PM","false",,,"ChIJcxOlN4N3Oy4RajXfKUkaXtg","30961",,"60","19","13","4","1","1","0","2025-04-16T16:46:47.303Z","https://www.google.com/maps/search/indomaret/@-2.934021951991105,104.78874190052146,15z?hl=en","indomaret","South Sumatra","3Q78+V8M",,"false","Indomaret","4.5","https://www.google.com/maps/search/?api=1&query=Indomaret&query_place_id=ChIJcxOlN4N3Oy4RajXfKUkaXtg","https://indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,,,"3Q54+5C9, Jl. Kejawen, Pipa Jaya, Kec. Kemuning, Kota Palembang, Sumatera Selatan, Indonesia","Convenience store",,,"Convenience store","13472324879548225618","Palembang City","false","ID","0x2e3b77f250efd893:0xbaf7501938211852",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB9hRgtpUAwJam6_BPySGofOFihkwxA1-qtsRvydZ_q8Yy-NX1kYxSRhOJWx75NVISd33geW4H0iVwXaNZNS-zYngyoDW0xOTLFBKkVhYJ-1bjIigX6u4aXx2IMABQpb5M5Ir050vQ=w408-h816-k-no","7","false","/g/11fsz8t_q8","en","-2.9418834","104.7558688","Pipa Jaya, Kemuning","Monday","Closed","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","Closed","Sunday","7 AM to 10 PM","false","+62 811-1500-280","+628111500280","ChIJk9jvUPJ3Oy4RUhghOBlQ97o",,,"48","100","71","15","5","6","3","2025-04-16T16:46:48.030Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.75436303350716,15z?hl=en","Indomaret","South Sumatra","3Q54+5C9, Jl. Kejawen",,"false","Indomaret Pipa Jaya","4.4","https://www.google.com/maps/search/?api=1&query=Indomaret%20Pipa%20Jaya&query_place_id=ChIJk9jvUPJ3Oy4RUhghOBlQ97o","https://indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true","true",,,"true",,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Jl. Pipa Reja No.801c, Pipa Jaya, Kec. Kemuning, Kota Palembang, Sumatera Selatan 30151, Indonesia","Supermarket",,,"Supermarket","9473666537129144169","Palembang City","true","ID","0x2e3b77c2bac60ce3:0x837939859a166f69",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB8sjpISaQ1c5HWEP0ZTLAlIvK-mUb453L3jr0Rvs5dFWAWgUdUkHvomM50SbBjfNHcaMyBzCbDJCAUEyFxMcQVe0cv2TAO5QeBXQYD-9ZQYGnNxaVIXSqR0Mw5fr8sV0Fte3dvzCw=w408-h544-k-no","6","false","/g/11fph5237w","en","-2.9457679","104.7535456","Pipa Jaya, Kemuning","Monday","Closed","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","Closed","Sunday","7 AM to 10 PM","false","+62 813-7384-884","+628137384884","ChIJ4wzGusJ3Oy4RaW8WmoU5eYM","30151",,"53","69","46","15","0","6","2","2025-04-16T16:46:48.030Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.75436303350716,15z?hl=en","Indomaret","South Sumatra","Jl. Pipa Reja No.801c",,"false","INDOMARET PIPAREJA 12","4.5","https://www.google.com/maps/search/?api=1&query=INDOMARET%20PIPAREJA%2012&query_place_id=ChIJ4wzGusJ3Oy4RaW8WmoU5eYM",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,"true",,"3QM8+2MF, Jl. H.M. Noerdin Pandji, Suka Maju, Kec. Sako, Kota Palembang, Sumatera Selatan 30164, Indonesia","Convenience store",,,"Convenience store","11561850268751140810","Palembang City","true","ID","0x2e3b77a7fc0b0ed5:0xa073f18fe72a97ca",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB8DNnwa1R4zrT95r_U2vYXuHI2fyq5rB7qWN_1n5v_0s_BuMg7V_hMsUjHUR295Au8bz36RcyiyvPJj5H2-H_qvii-G-Mmh30McmsSgL8dyYTc_LhnGeYyPzvD5CyR_fZbx-yl9gA=w408-h306-k-no","10","false","/g/11gxq_m0wv","en","-2.9184836","104.7663609","Suka Maju, Sako","Monday","Closed","Tuesday","8 AM to 10 PM","Wednesday","8 AM to 10 PM","Thursday","8 AM to 10 PM","Friday","8 AM to 10 PM","Saturday","Closed","Sunday","8 AM to 10 PM","false",,,"ChIJ1Q4L_Kd3Oy4Rypcq54_xc6A","30164",,"61","13","9","2","2","0","0","2025-04-16T16:46:48.274Z","https://www.google.com/maps/search/indomaret/@-2.934021951991105,104.78874190052146,15z?hl=en","indomaret","South Sumatra","3QM8+2MF, Jl. H.M. Noerdin Pandji",,"false","Indomaret Noerdin Pandji 381","4.2","https://www.google.com/maps/search/?api=1&query=Indomaret%20Noerdin%20Pandji%20381&query_place_id=ChIJ1Q4L_Kd3Oy4Rypcq54_xc6A","http://indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,,,"Jl. Brigjen Hasan Kasim, Bukit Sangkal, Kec. Kalidoni, Kota Palembang, Sumatera Selatan 30114, Indonesia","Convenience store",,,"Convenience store","16173372614230117530","Palembang City","false","ID","0x2e3b76eed60dd217:0xe0735cb3d3378c9a",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB9NVMGaezlMisZuQs1AATx1krsIsZqDelUqmqLJsiCUf-FYVxDLu3HzNsH54-CtdkuPbn4UCsLh9Pdzv734PP8DDGzDu33Ra5E9bkrm7MW1Z6eVLdZXu9AqQcheMx7DLR3Lsh4y=w408-h725-k-no","8","false","/g/1q627wn50","en","-2.942533","104.783829","Bukit Sangkal, Kalidoni","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false",,,"ChIJF9IN1u52Oy4Rmow307Ncc-A","30114",,"62","6","2","1","3","0","0","2025-04-16T16:46:48.274Z","https://www.google.com/maps/search/indomaret/@-2.934021951991105,104.78874190052146,15z?hl=en","indomaret","South Sumatra","Jl. Brigjen Hasan Kasim",,"false","Indomaret Hasan Kasyim","2.8","https://www.google.com/maps/search/?api=1&query=Indomaret%20Hasan%20Kasyim&query_place_id=ChIJF9IN1u52Oy4Rmow307Ncc-A","http://www.indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,,,"Jl. H. Abdul Rozak No.A6, 8 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30163, Indonesia","Convenience store",,,"Convenience store","2935362531529574090","Palembang City","true","ID","0x2e3b7763f7ea1c7d:0x28bc80ab92cfc6ca",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB8kqonB4Db4q_YUSOR183SUa6dTRlyZo38NEgcuUwe74FlBRxfEAcTJv7wdf3wc4aDpIdp-joZQGTnaQs9YV8ie84IWzfJA7jzYMQWiFY_Avo0v7Z2TBToEqJsvQrx1xi9Nc2_f=w408-h544-k-no","2","false","/g/11j2vv6dh0","en","-2.9493461","104.7777365","8 Ilir, Ilir Timur II","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false",,,"ChIJfRzq92N3Oy4RysbPkquAvCg","30163",,"63","6","3","2","1","0","0","2025-04-16T16:46:48.274Z","https://www.google.com/maps/search/indomaret/@-2.934021951991105,104.78874190052146,15z?hl=en","indomaret","South Sumatra","Jl. H. Abdul Rozak No.A6",,"false","Indomaret Residen Abdul Rozak 431","4","https://www.google.com/maps/search/?api=1&query=Indomaret%20Residen%20Abdul%20Rozak%20431&query_place_id=ChIJfRzq92N3Oy4RysbPkquAvCg",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suka Maju, Sako, Palembang City, South Sumatra, Indonesia","Bus stop",,,"Bus stop","8864428102375381418","Palembang City","false","ID","0x2e3b76b6b126ddc7:0x7b04c664b31319aa",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2dMYKFE6ETSNXRIUT4Pmwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=69.48299&pitch=0&thumbfov=100","1","false","/g/11s8hqsqkf","en","-2.92384","104.77011","Suka Maju, Sako",,,,,,,,,,,,,,,"false",,,"ChIJx90msbZ2Oy4RqhkTs2TGBHs",,,"64","0",,,,,,"2025-04-16T16:46:48.274Z","https://www.google.com/maps/search/indomaret/@-2.934021951991105,104.78874190052146,15z?hl=en","indomaret","South Sumatra",,,"false","Indomaret Najamudin 2 A",,"https://www.google.com/maps/search/?api=1&query=Indomaret%20Najamudin%202%20A&query_place_id=ChIJx90msbZ2Oy4RqhkTs2TGBHs",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,,,"sebelah Giant Extra kenten, Jl. MP. Mangkunegara No.4c, 8 Ilir, Kec. Ilir Tim. II, Kota Palembang, Sumatera Selatan 30961, Indonesia","Store",,,"Store","13374158459713707098","Palembang City","true","ID","0x2e3b770066469dcb:0xb99a8e4281055c5a",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhFFttSX1NKvGs5KZRmXyMggJkdzPbJfaO8-ho1wshpO7Ia5cb46tepfOaKoa3n-Y5O8wIgxScazg8LV5brnw98zHlTne4RUSZr9dhBf83gsciu5bNuv58FnERjajV-H0a_eSxRpti5sv_UzAyihlPtvDrPn5Ne-sd8EBUw2k_pvZ3yzMOo8M02iw7w6b2wpHj0Ji9g=w408-h306-k-no","14","false","/g/11x2b348tl","en","-2.9407184","104.7670888","8 Ilir, Ilir Timur II","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false",,,"ChIJy51GZgB3Oy4RWlwFgUKOmrk","30961",,"66","5","2","2","0","1","0","2025-04-16T16:46:48.274Z","https://www.google.com/maps/search/indomaret/@-2.934021951991105,104.78874190052146,15z?hl=en","indomaret","South Sumatra","sebelah Giant Extra kenten, Jl. MP. Mangkunegara No.4c",,"false","Indomaret","4.2","https://www.google.com/maps/search/?api=1&query=Indomaret&query_place_id=ChIJy51GZgB3Oy4RWlwFgUKOmrk",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Suka Maju, Sako, Palembang City, South Sumatra, Indonesia","Bus stop",,,"Bus stop","2358704586671335584","Palembang City","false","ID","0x2e3b714d2ccc2b93:0x20bbcd531aa128a0",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I2AfZyk5jc_TMdMnBUik3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.24472&pitch=0&thumbfov=100","1","false","/g/11s8hqd017","en","-2.91808","104.7665","Suka Maju, Sako",,,,,,,,,,,,,,,"false",,,"ChIJkyvMLE1xOy4RoCihGlPNuyA",,,"77","0",,,,,,"2025-04-16T16:46:49.046Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.75436303350716,15z?hl=en","Indomaret","South Sumatra",,,"false","Indomaret Noerdin Pandji A",,"https://www.google.com/maps/search/?api=1&query=Indomaret%20Noerdin%20Pandji%20A&query_place_id=ChIJkyvMLE1xOy4RoCihGlPNuyA",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,"true",,,,,,,,,"true",,,"true","true",,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,"true",,"3PMX+7F2, Sukajaya, Sukarami, Palembang City, South Sumatra 30961, Indonesia","Supermarket",,,"Supermarket","5385602176808750040","Palembang City","true","ID","0x2e3b73ff0e83c9eb:0x4abd80a54a418bd8",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB9kBtTTvcD8Bpj7m7UtrzHi3EnkrX7SgAEhCdAOfVAJfKU1KZUNfK7P4JKPj4cTpFwT7lUyo75cOWelQ6nu_jexIYxYe74xkyG8KK5MjEeqmtGDYjrgzE44TchEo0wtUkvyjCc=w408-h306-k-no","99","false","/g/11c57yhw9p","en","-2.9168681","104.748641","Sukajaya, Sukarami","Monday","Open 24 hours","Tuesday","6:30 AM to 9 PM","Wednesday","6:30 AM to 9 PM","Thursday","6:30 AM to 9 PM","Friday","6:30 AM to 9 PM","Saturday","Open 24 hours","Sunday","6:30 AM to 9 PM","false",,,"ChIJ68mDDv9zOy4R2ItBSqWAvUo","30961",,"15","968",,,,,,"2025-04-16T16:46:50.180Z","https://www.google.com/maps/search/Toko%20Indomaret/@-2.934021951991105,104.75436303350716,15z?hl=en","Toko Indomaret","South Sumatra","3PMX+7F2","Indomaret Hm Noerdin Panji","false","Indomaret Noerdin Pandji","4.5","https://www.google.com/maps/search/?api=1&query=Indomaret%20Noerdin%20Pandji&query_place_id=ChIJ68mDDv9zOy4R2ItBSqWAvUo","http://indomaret.co.id/"
,,,,"false",,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,"true",,,"true",,,,,,"true",,,,,,,,"true",,"2QJ4+GX5, Jl. Bay Salim, Sekip Jaya, Kec. Ilir Tim. I, Kota Palembang, Sumatera Selatan 30114, Indonesia","Convenience Store",,,"Convenience Store","10119699858387652315","Palembang City","true","ID","0x2e3b77b0f2fd370d:0x8c7065679cc44edb",,"https://lh3.googleusercontent.com/p/AF1QipOCjmsYWoTQs3KfyYrlNcKBt2ltANpNHCMIa_Ig=w426-h240-k-no","10","false","/g/11vc7x51wt","en","-2.9687349","104.7574873","Sekip Jaya, Ilir Timur I","Monday","Open 24 hours","Tuesday","Open 24 hours","Wednesday","Open 24 hours","Thursday","Open 24 hours","Friday","Open 24 hours","Saturday","Open 24 hours","Sunday","Open 24 hours","false",,,"ChIJDTf98rB3Oy4R207EnGdlcIw","30114",,"17","15",,,,,,"2025-04-16T16:46:50.837Z","https://www.google.com/maps/search/Toko%20Indomaret/@-3.0026780160029647,104.65122643246427,15z?hl=en","Toko Indomaret","South Sumatra","2QJ4+GX5, Jl. Bay Salim",,"false","INDOMARET BAYSALIM 211","3.1","https://www.google.com/maps/search/?api=1&query=INDOMARET%20BAYSALIM%20211&query_place_id=ChIJDTf98rB3Oy4R207EnGdlcIw",
