"additionalInfo/Aksesibilitas/0/Pintu masuk khusus pengguna kursi roda","additionalInfo/Aksesibilitas/0/Tempat parkir khusus pengguna kursi roda","additionalInfo/Aksesibilitas/1/Tempat parkir khusus pengguna kursi roda","additionalInfo/Anak-anak/0/Cocok untuk anak-anak","additionalInfo/Anak-anak/1/Menu anak","additionalInfo/Fasilitas/0/Toilet","additionalInfo/Fasilitas/1/Wi-Fi","additionalInfo/Fasilitas/2/Wi-Fi Gratis","additionalInfo/Keunggulan/0/Sayur mayur dan buah segar","additionalInfo/Opsi layanan/0/Ambil di toko","additionalInfo/Opsi layanan/0/Antar tanpa bertemu","additionalInfo/Opsi layanan/0/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/0/Pesan antar","additionalInfo/Opsi layanan/1/Ambil di toko","additionalInfo/Opsi layanan/1/Belanja di toko","additionalInfo/Opsi layanan/1/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/1/Pesan antar","additionalInfo/Opsi layanan/2/Ambil di toko","additionalInfo/Opsi layanan/2/Bawa pulang","additionalInfo/Opsi layanan/2/Belanja di toko","additionalInfo/Opsi layanan/2/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/3/Layanan di tempat","additionalInfo/Opsi layanan/3/Makan di tempat","additionalInfo/Opsi layanan/3/Pengiriman di hari yang sama","additionalInfo/Opsi layanan/4/Pengiriman di hari yang sama","additionalInfo/Parkir/0/Gedung parkir gratis","additionalInfo/Parkir/0/Tempat parkir gratis","additionalInfo/Parkir/1/Parkir di jalan gratis","additionalInfo/Parkir/2/Tempat parkir di lokasi","additionalInfo/Parkir/3/Tempat parkir gratis","additionalInfo/Pembayaran/0/Kartu debit","additionalInfo/Pembayaran/0/Kartu kredit","additionalInfo/Pembayaran/1/Kartu kredit","additionalInfo/Pembayaran/2/Kartu kredit","additionalInfo/Pembayaran/2/Pembayaran seluler dengan NFC","additionalInfo/Pembayaran/3/Kartu kredit","additionalInfo/Penawaran/0/Cepat saji","additionalInfo/Penawaran/0/LPG","additionalInfo/Penawaran/0/Makanan","additionalInfo/Penawaran/0/Makanan siap saji","additionalInfo/Penawaran/1/Makanan halal","additionalInfo/Penawaran/1/Tempat jual produk roti","additionalInfo/Perencanaan/0/Belanja kilat","additionalInfo/Pilihan makan/0/Makan malam","additionalInfo/Populer untuk/0/Makan malam","additionalInfo/Populer untuk/1/Makan sendiri","additionalInfo/Suasana/0/Santai","additionalOpeningHours/Akses/0/day","additionalOpeningHours/Akses/0/hours","additionalOpeningHours/Akses/1/day","additionalOpeningHours/Akses/1/hours","additionalOpeningHours/Akses/2/day","additionalOpeningHours/Akses/2/hours","additionalOpeningHours/Akses/3/day","additionalOpeningHours/Akses/3/hours","additionalOpeningHours/Akses/4/day","additionalOpeningHours/Akses/4/hours","additionalOpeningHours/Akses/5/day","additionalOpeningHours/Akses/5/hours","additionalOpeningHours/Akses/6/day","additionalOpeningHours/Akses/6/hours","address","categories/0","categories/1","categories/2","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","temporarilyClosed","title","totalScore","url","website"
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Kemang Manis Kel, RT.06/RW.02, Kemang Manis, Kec. Ilir Bar. II, Kota Palembang, Sumatera Selatan 30144, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","13923075884332483846","Kota Palembang","false","ID","0x2e3b75f6d4269271:0xc138b3bfca720506",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhGsxRTvEPKK_zzo1p8sZFHQjq8C2ujKof85JcxibFHiooCq7XjHpvPqcv8KryYKhJm6pJAnFcZhakQD1PlqWlBsQu83cCI0fjTXjqIwj_sk0js0hVD1G0VTw3RkSko8hGajKkSsDaZsGGfkIR5Wm9ZOHvD_7zmh8TExznrnxp3KVc2veU6v9CfE4xiVdn1MOVrgxjg=w408-h306-k-no","15","false","/g/11b7r688z7","id","-2.991331","104.7371843","Kemang Manis, Kecamatan Ilir Barat II","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJcZIm1PZ1Oy4RBgVyyr-zOME","30144",,"6","122",,,,,,"2025-04-19T04:04:53.041Z","https://www.google.com/maps/search/alfamart/@-3.0370060480088945,104.68560529947857,15z?hl=id","alfamart","Sumatera Selatan","Jl. Kemang Manis Kel, RT.06/RW.02","false","Alfamart","4.5","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJcZIm1PZ1Oy4RBgVyyr-zOME",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. KH. Moh. Asyik, RT.030/RW.0, 3-4 Ulu, Kecamatan Seberang Ulu I, Kota Palembang, Sumatera Selatan 30255, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","16664732273901028601","Kota Palembang","false","ID","0x2e3b9dfb5afcb7b1:0xe74505b5a6dbc4f9",,"https://lh3.googleusercontent.com/p/AF1QipOrz5nH2uEgef-cfqG2hkkBvmoNUo13jYaSaXU3=w408-h306-k-no","14","false","/g/11b7q9dk00","id","-3.0045776","104.7585095","3-4 Ulu, Kecamatan Seberang Ulu I","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJsbf8WvudOy4R-cTbprUFRec","30255",,"8","62",,,,,,"2025-04-19T04:04:53.041Z","https://www.google.com/maps/search/alfamart/@-3.0370060480088945,104.68560529947857,15z?hl=id","alfamart","Sumatera Selatan","Jl. KH. Moh. Asyik, RT.030/RW.0","false","Alfamart","4.1","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJsbf8WvudOy4R-cTbprUFRec",
,"false",,,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. KH. Azhari No.40, RT.002, 12 Ulu, Kec. Seberang Ulu II, Kota Palembang, Sumatera Selatan 30262, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","16311852480393958895","Kota Palembang","false","ID","0x2e3b76195694113b:0xe25f57683274d5ef",,"https://lh3.googleusercontent.com/p/AF1QipNE5pjPxrkZbw-oWJYseUHoTE5Hth_L9lRm0BfJ=w408-h725-k-no","33","false","/g/11b7r1550p","id","-2.9904043","104.7697898","12 Ulu, Kecamatan Seberang Ulu II","Sabtu","06.00 to 23.00","Minggu","06.00 to 23.00","Senin","06.00 to 23.00","Selasa","06.00 to 23.00","Rabu","06.00 to 23.00","Kamis","06.00 to 23.00","Jumat","06.00 to 23.00","false","+62 1 500 959","+621500959","ChIJOxGUVhl2Oy4R79V0MmhXX-I","30262",,"12","175",,,,,,"2025-04-19T04:04:53.041Z","https://www.google.com/maps/search/alfamart/@-3.0370060480088945,104.68560529947857,15z?hl=id","alfamart","Sumatera Selatan","Jl. KH. Azhari No.40, RT.002","false","Alfamart KH Azhari 12 Ulu","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20KH%20Azhari%2012%20Ulu&query_place_id=ChIJOxGUVhl2Oy4R79V0MmhXX-I",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Srijaya Negara Kel, RT.32/RW.10, Bukit Lama, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30139, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","16519569544499545125","Kota Palembang","false","ID","0x2e3b75b4cb9014dd:0xe5414cf9ee41c425",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhFCnDcTQ6PO9NMQick8hfKLfhz-ldGuoWCkKQ6sgCC0etEiMdd3C1G64hNzsKbQVIFjp7P7WbBKjjwAoVbmep5mdJ3_aGnfh9QFdtM3-OjuOTq5iRR0TkrBtLyX_lOw5E9W9nlFLPwWjDg84jW_1S3IeipBsFqg2bjL4_1DpYM5rdmal1jp9l1xqvLty5hZlBM1IsA=w408-h306-k-no","12","false","/g/11f1dnr2rw","id","-2.9868661","104.7311849","Bukit Lama, Kecamatan Ilir Barat I","Sabtu","Buka 24 jAM","Minggu","Buka 24 jAM","Senin","Buka 24 jAM","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false","+62 21 1500959","+62211500959","ChIJ3RSQy7R1Oy4RJcRB7vlMQeU","30139",,"14","79",,,,,,"2025-04-19T04:04:53.042Z","https://www.google.com/maps/search/alfamart/@-3.0370060480088945,104.68560529947857,15z?hl=id","alfamart","Sumatera Selatan","Jl. Srijaya Negara Kel, RT.32/RW.10","false","Alfamart","4.2","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJ3RSQy7R1Oy4RJcRB7vlMQeU",
,,,,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Jenderal Ahmad Yani Kel, RT.19/RW.05, 7 Ulu, Kecamatan Seberang Ulu I, Kota Palembang, Sumatera Selatan 30253, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","10332838822267950008","Kota Palembang","false","ID","0x545041a0bae45fd:0x8f659e29c2a593b8",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhGB0b43PEUx_jsx_dk667pdpeCoe5zEra80_FbtBccb013paaoQNe8jLKze1s-tVza71-_9GFhXuiRFRWUsTJVvd6x5Eu31B0PjCnspdduA6poTQzvrj0HkoTRE7CB3Jjnn4Qu4sy-maH0yM0tqqBqixqQUjntrpCMBUfvcscxl29bjdnEt-VruwAcxG71P4LKMpuA=w408-h306-k-no","24","false","/g/11b7gvf9z8","id","-3.0023598","104.7653108","7 Ulu, Kecamatan Seberang Ulu I","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJ_UWuCxoERQURuJOlwimeZY8","30253",,"15","36",,,,,,"2025-04-19T04:04:53.042Z","https://www.google.com/maps/search/alfamart/@-3.0370060480088945,104.68560529947857,15z?hl=id","alfamart","Sumatera Selatan","Jl. Jenderal Ahmad Yani Kel, RT.19/RW.05","false","Alfamart","3.9","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJ_UWuCxoERQURuJOlwimeZY8",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"2P3V+CVF, 30 Ilir, Kec. Ilir Bar. II, Kota Palembang, Sumatera Selatan, Indonesia","Minimarket",,,"Minimarket","16849188178217333140","Kota Palembang","true","ID","0x2e3b9fee2209602b:0xe9d45760945af194",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB_iT0b6YhYFSvwVFMgKU5dlgT7MeCSv-ajGo7gD87n8hqUI2S7BQB6rNwYTt_O2-gKaP09RJvAgA0aBy1x1xaPF7y_5NPbIDylOG6u5dTIZxnSJRHf0hOKYr6KsCQhmdaua2x1KDA=w408-h306-k-no","21","false","/g/11fflxlcfk","id","-2.9964379","104.7446598","30 Ilir, Kecamatan Ilir Barat II","Sabtu","07.00 to 22.00","Minggu","07.00 to 22.00","Senin","07.00 to 22.00","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false",,,"ChIJK2AJIu6fOy4RlPFalGBX1Ok",,,"13","300",,,,,,"2025-04-19T04:04:54.027Z","https://www.google.com/maps/search/Toko%20Alfamart/@-3.0370060480088945,104.68560529947857,15z?hl=id","Toko Alfamart","Sumatera Selatan","2P3V+CVF","false","Alfamart Makrayu","4.5","https://www.google.com/maps/search/?api=1&query=Alfamart%20Makrayu&query_place_id=ChIJK2AJIu6fOy4RlPFalGBX1Ok",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Kapten Abdullah No. 29 Rt, Plaju Ilir, Kec. Plaju, Kota Palembang, Sumatera Selatan 30268, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","2427453150462838062","Kota Palembang","false","ID","0x2e3b9d13130d3163:0x21b00bc7763d852e",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB8OxXkFNif_Ac2MF3G5lNG9N8ePACc-3IIMcZrgdTOD0xAoXmiVPXdo9MKaFH0IyhpL4Ne3zJclQ7kFQVBFFgkYKIZdnoXKPchz1lHp42l5wcKM7vGjgazqjzouIaos90KA2xAX=w408-h306-k-no","6","false","/g/11flw86csb","id","-3.0013478","104.8166641","Plaju Ilir, Kecamatan Plaju","Sabtu","Buka 24 jAM","Minggu","Buka 24 jAM","Senin","Buka 24 jAM","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false",,,"ChIJYzENExOdOy4RLoU9dscLsCE","30268",,"4","33",,,,,,"2025-04-19T04:04:55.287Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Kapten Abdullah No. 29 Rt","false","Alfamart Kapten Abdullah 1","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Kapten%20Abdullah%201&query_place_id=ChIJYzENExOdOy4RLoU9dscLsCE",
"false",,"false",,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Kapten Robani Kadir No.Rt. 12, Dusun. Iii, Sungai Kedukan, Kec. Rambutan, Kab. Banyuasin, Sumatera Selatan 30967, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","6890827553022237449","Kab. Banyuasin","false","ID","0x2e3b9d394305033f:0x5fa123267a5d5b09",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB-Vtc87LT6sSSN_kuqPKJfaXRVXG0GrEVa9ajlmrcelvuSO2drN03hX8UpU_vfbevRnxeg3tjTD3KDC0-bLWTAq-VEnyq6K0Jb8VOBhxAQikyyKUYHtP_VV6BrTr9j7E8GGjjkx=w408-h544-k-no","9","false","/g/11g6vglgqv","id","-3.0182478","104.8292893","Dusun. Iii, Sungai Kedukan, Kecamatan Rambutan","Sabtu","06.00 to 23.00","Minggu","06.00 to 23.00","Senin","06.00 to 23.00","Selasa","06.00 to 23.00","Rabu","06.00 to 23.00","Kamis","06.00 to 23.00","Jumat","06.00 to 23.00","false","+62 21 1500959","+62211500959","ChIJPwMFQzmdOy4RCVtdeiYjoV8","30967",,"5","83",,,,,,"2025-04-19T04:04:55.287Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Kapten Robani Kadir No.Rt. 12","false","Alfamart Sungai Kedukan","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Sungai%20Kedukan&query_place_id=ChIJPwMFQzmdOy4RCVtdeiYjoV8",
,,,,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. D.I. Panjaitan, RT.006/RW.Rw, Bagus Kuning, Kec. Plaju, Kota Palembang, Sumatera Selatan 30268, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","10970860577448445559","Kota Palembang","false","ID","0x2e3b777245e4b6c5:0x98405391af26c677",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB-r2J46vvi__lnNJuKqvzka23JgXJhhC8K1XCf5yZnLP8hDW6CQ58noWxLw-xhx8MRarrmWph5EKL3waBvn6LM64TLEYtyIX2cElXaJ_HWtqByfTbf4VL6AKMqFM7utYyDIs2tIZQ=w426-h240-k-no","18","false","/g/11f6618js_","id","-2.9950324","104.8111757","Bagus Kuning, Kecamatan Plaju","Sabtu","Buka 24 jAM","Minggu","Buka 24 jAM","Senin","Buka 24 jAM","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false","+62 1 500 959","+621500959","ChIJxbbkRXJ3Oy4Rd8Ymr5FTQJg","30268",,"6","50",,,,,,"2025-04-19T04:04:55.287Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. D.I. Panjaitan, RT.006/RW.Rw","false","Alfamart D I Panjaitan","4.4","https://www.google.com/maps/search/?api=1&query=Alfamart%20D%20I%20Panjaitan&query_place_id=ChIJxbbkRXJ3Oy4Rd8Ymr5FTQJg",
"false",,"false",,,,,,,,,,"true","true",,,,,,,"true",,,,,,,,,,,"true",,,,,,,"true",,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Tegal Binangun No.Kel, Plaju Darat, Kec. Plaju, Kota Palembang, Sumatera Selatan 30267, Indonesia","Toko bahan makanan",,,"Toko bahan makanan","4043072875337345833","Kota Palembang","false","ID","0x2e3b9d574a9f4daf:0x381be15be77feb29",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB_A0JWJj-xmoa1zg71Svjt6Ud-XDTrUqepxGg6CmqarPT9XdZPxeDnypVcIicnAkN5QDpLXuN35Qva7MWwpV_bgnai7_YKeUi8ILa7msJII9hGjkksPimeVzHjdDNEPu4akZrg=w408-h306-k-no","22","false","/g/11rr0ndwqq","id","-3.0173103","104.8103502","Plaju Darat, Kecamatan Plaju","Sabtu","Buka 24 jAM","Minggu","Buka 24 jAM","Senin","Buka 24 jAM","Selasa","Buka 24 jAM","Rabu","Buka 24 jAM","Kamis","Buka 24 jAM","Jumat","Buka 24 jAM","false",,,"ChIJr02fSledOy4RKet_51vhGzg","30267",,"7","63",,,,,,"2025-04-19T04:04:55.287Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Tegal Binangun No.Kel","false","Alfamart Tegal Binangun Plaju Darat","4.3","https://www.google.com/maps/search/?api=1&query=Alfamart%20Tegal%20Binangun%20Plaju%20Darat&query_place_id=ChIJr02fSledOy4RKet_51vhGzg",
"false",,"false",,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Kapten Abdullah No.28, Plaju Ilir, Kec. Plaju, Kota Palembang, Sumatera Selatan 30267, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","15073667616189602681","Kota Palembang","false","ID","0x2e3b9dc294eb3cf3:0xd1306cd54d4a5b79",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB9qgJDfYq5f3ZedrOPb4LHyYzYwSpZGPjjnVk_ECxOWMSlU36I1jodw7tOown5t1-4SXuvLjfY5Gr51U8cIJvyAxSNXeLXHeltRJlnx6qDKvlNOa_19qHT-Hkgr_LB7U3NWeW4=w426-h240-k-no","8","false","/g/11k866kwhd","id","-3.0162011","104.8249041","Plaju Ilir, Kecamatan Plaju","Sabtu","Tutup","Minggu","07.00 to 22.00","Senin","Tutup","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 21 1500959","+62211500959","ChIJ8zzrlMKdOy4ReVtKTdVsMNE","30267",,"9","30",,,,,,"2025-04-19T04:04:55.287Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Kapten Abdullah No.28","false","Alfamart","4.4","https://www.google.com/maps/search/?api=1&query=Alfamart&query_place_id=ChIJ8zzrlMKdOy4ReVtKTdVsMNE",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,,"true",,,,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Kapten Abdullah, RT.04/RW.01, Talang Putri, Kec. Plaju, Kota Palembang, Sumatera Selatan 30267, Indonesia","Minimarket","Toko Swalayan",,"Minimarket","4037385905753235542","Kota Palembang","false","ID","0x2e3b9d4a4f788e83:0x3807ad171d972056",,"https://lh3.googleusercontent.com/gps-cs-s/AB5caB9JvUMozPOFNEiZQ1vrsf-oAqOPpdAdj-eAuNDFrXQpEzzlJLWj5iLr70tZTUyyBwz-sKg9MsytkJZsjdgcYS1VfHsqgqaEv7ox1_0XBR9NG_Jge2M8MVfCyvLQowOlNyQ3pPR9=w408-h248-k-no","40","false","/g/11bzt3763d","id","-3.0042132","104.8178868","Talang Putri, Kecamatan Plaju","Sabtu","Tutup","Minggu","07.00 to 22.00","Senin","Tutup","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 1 500 959","+621500959","ChIJg454T0qdOy4RViCXHRetBzg","30267",,"10","165",,,,,,"2025-04-19T04:04:55.287Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Kapten Abdullah, RT.04/RW.01","false","Alfamart Kapten Abdullah 4","4.4","https://www.google.com/maps/search/?api=1&query=Alfamart%20Kapten%20Abdullah%204&query_place_id=ChIJg454T0qdOy4RViCXHRetBzg",
,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"2R38+P34, Plaju Ilir, Kec. Plaju, Kota Palembang, Sumatera Selatan, Indonesia","Minimarket",,,"Minimarket","1308009579749038387","Kota Palembang","true","ID","0x2e3b9d007cb4d8db:0x1226fbc85bbfd933",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xTzA4WJT4wnas41m6idYxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.30641&pitch=0&thumbfov=100","1","false","/g/11lcrdngv5","id","-2.9957414","104.8152091","Plaju Ilir, Kecamatan Plaju",,,,,,,,,,,,,,,"false",,,"ChIJ29i0fACdOy4RM9m_W8j7JhI",,,"11","0",,,,,,"2025-04-19T04:04:55.287Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","2R38+P34","false","Alfamart palindra plaju",,"https://www.google.com/maps/search/?api=1&query=Alfamart%20palindra%20plaju&query_place_id=ChIJ29i0fACdOy4RM9m_W8j7JhI",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,"XRW9+64X, Lorong Banyu Biru 3, Talang Putri, Kec. Plaju, Kota Palembang, Sumatera Selatan 30267, Indonesia","Minimarket",,,"Minimarket","13938256034990628881","Kota Palembang","true","ID","0x2e3b9d00683a7383:0xc16ea2040a0fa011",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S4vV7sWJSO8TSahLZO7fzw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.89197&pitch=0&thumbfov=100","1","false","/g/11ldrqmt95","id","-3.0043618","104.8178512","Talang Putri, Kecamatan Plaju",,,,,,,,,,,,,,,"false",,,"ChIJg3M6aACdOy4REaAPCgSibsE","30267",,"12","0",,,,,,"2025-04-19T04:04:55.287Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","XRW9+64X, Lorong Banyu Biru 3","false","LORONG BANYU BIRU 3 SAMPING ALFAMART 4 DEPAN LORONG AMAN",,"https://www.google.com/maps/search/?api=1&query=LORONG%20BANYU%20BIRU%203%20SAMPING%20ALFAMART%204%20DEPAN%20LORONG%20AMAN&query_place_id=ChIJg3M6aACdOy4REaAPCgSibsE",
"false",,"false",,,,,,,,"true",,,,,,"true","true",,,,,,"true",,,,,,,"true",,"true","true",,,,"true",,,,,"true",,,,,,,,,,,,,,,,,,,"Jl. Kapten Abdullah No.011, RW.003, Talang Putri, Kec. Plaju, Kota Palembang, Sumatera Selatan 30267, Indonesia","Minimarket","Toko bahan makanan","Toko Swalayan","Minimarket","17424901469942613390","Kota Palembang","false","ID","0x2e3b9d6a5eec8fa3:0xf1d1af90da1c858e",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhFxfHhqa1GadlM8n3-aWNtO8AGTfhkYPjZQpPpKdVLeY9HLW0C2dyQ0XoPKfD5urONQLrnZAX6PR6DGwqr-YouwUhkzWdDvAIuA2cnqgzwXz0P7eT2dzJjUfGsest8Rr6Qv_My75OaWTG1Bt6rNDDqZ0oSV9kAlb8S8TMxMpe3-o3iB9-awIGwxd9txlyhb5Gtkqvo=w408-h306-k-no","16","false","/g/11hcxc1s4v","id","-3.0100707","104.8199632","Talang Putri, Kecamatan Plaju","Sabtu","Tutup","Minggu","07.00 to 22.00","Senin","Tutup","Selasa","07.00 to 22.00","Rabu","07.00 to 22.00","Kamis","07.00 to 22.00","Jumat","07.00 to 22.00","false","+62 21 1500959","+62211500959","ChIJo4_sXmqdOy4RjoUc2pCv0fE","30267",,"13","64",,,,,,"2025-04-19T04:04:55.287Z","https://www.google.com/maps/search/Alfamart/@-3.0026780160029647,104.82312076753576,15z?hl=id","Alfamart","Sumatera Selatan","Jl. Kapten Abdullah No.011, RW.003","false","Alfamart Talang Putri","4","https://www.google.com/maps/search/?api=1&query=Alfamart%20Talang%20Putri&query_place_id=ChIJo4_sXmqdOy4RjoUc2pCv0fE",
